15058,148,2018/07/07 20:00,5,b,75,1
19970,62,2018/08/19 22:00,1,c,12,0
24155,43,2018/09/12 12:00,6,b,360,0
17568,91,2018/08/13 12:00,500,c,20,0
23779,22,2018/09/14 05:00,7,b,1312.5,0
15705,68,2018/08/22 15:00,7,c,140,0
9819,53,2018/07/15 13:00,5,c,280,1
3375,27,2018/07/22 06:00,7,c,224,0
4525,94,2018/07/08 23:00,400,a,40,1
17107,2,2018/09/27 03:00,3,b,360,0
16937,168,2018/08/15 05:00,6,c,60,0
5251,140,2018/08/11 22:00,250,b,30,0
12053,89,2018/08/27 04:00,3,c,24,0
20802,57,2018/08/23 03:00,500,c,48,0
7035,162,2018/08/06 18:00,6,b,135,0
16671,180,2018/08/02 12:00,1,a,40,0
16600,36,2018/09/21 17:00,1,c,20,0
7963,47,2018/08/19 21:00,6,a,420,0
23435,109,2018/07/18 22:00,2,b,60,0
11208,95,2018/09/16 17:00,500,a,50,0
12857,175,2018/07/07 11:00,7,b,262.5,1
16545,15,2018/09/18 12:00,2,b,60,0
12463,166,2018/09/08 01:00,6,b,225,0
15790,18,2018/07/12 02:00,5,c,70,1
4922,12,2018/08/06 11:00,6,a,300,0
5350,169,2018/08/21 05:00,4,b,120,0
18787,161,2018/08/19 02:00,5,b,112.5,0
15800,128,2018/09/20 01:00,1250,c,40,0
16813,147,2018/07/06 14:00,750,b,45,1
17556,82,2018/07/14 00:00,3,a,300,1
22734,146,2018/09/28 05:00,2,b,90,0
12721,4,2018/10/03 12:00,4,a,760,0
23978,1,2018/08/07 05:00,5,a,600,0
8116,74,2018/09/26 03:00,2,b,60,0
16150,73,2018/08/02 12:00,7,c,112,0
8778,70,2018/08/31 15:00,8,a,560,0
22644,70,2018/08/27 00:00,4,c,112,0
22028,112,2018/07/28 21:00,1500,c,144,0
3947,154,2018/07/13 04:00,5,a,150,1
990,163,2018/08/04 07:00,500,a,50,0
16064,76,2018/09/06 22:00,4,c,64,0
3184,109,2018/09/08 02:00,1,b,30,0
16837,133,2018/08/20 20:00,8,c,192,0
21232,104,2018/09/09 10:00,6,a,60,0
3239,144,2018/08/11 08:00,3,a,150,0
2381,79,2018/09/02 20:00,5,c,40,0
7027,29,2018/08/02 20:00,6,c,240,0
12862,45,2018/08/14 18:00,8,b,360,0
2958,97,2018/09/19 20:00,1750,b,105,0
7387,77,2018/07/31 07:00,2,c,32,0
14149,91,2018/09/27 06:00,400,b,30,0
12319,23,2018/08/08 00:00,2,c,120,0
2708,126,2018/09/21 11:00,1,a,30,0
21293,70,2018/07/21 15:00,1,b,52.5,0
9064,89,2018/09/30 05:00,1,c,8,0
8172,180,2018/08/20 06:00,2,b,60,0
6766,105,2018/07/31 15:00,5,c,80,0
10946,10,2018/09/27 22:00,1250,b,375,0
17269,155,2018/09/25 06:00,8,b,150,0
9131,78,2018/07/22 09:00,7,a,700,0
7698,147,2018/07/06 15:00,1000,c,32,1
24138,154,2018/07/13 04:00,7,a,210,1
776,108,2018/08/02 06:00,2,b,60,0
2384,17,2018/07/16 23:00,8,a,480,0
11953,175,2018/09/15 21:00,5,b,187.5,0
2067,164,2018/07/07 06:00,2,c,20,1
14725,121,2018/08/07 08:00,6,b,225,0
3061,81,2018/09/30 03:00,2,c,32,0
16827,101,2018/09/13 15:00,8,a,240,0
2706,5,2018/08/22 17:00,1,c,56,0
